len_chars,len_words,ratio_alpha,ratio_digits,ratio_rare_symbols,ratio_non_printable,line_breaks,one_letter_words,weird_alnum_tokens,repeated_char_tokens,near_empty_lines,symbol_only_lines,legal_terms_count,normal_word_ratio,important_data_count,ocr_quality_score,ocr_estado
3713.0,606.0,0.7244815513062214,0.06813897118233235,0.0035012119579854563,0.0,86.0,60.0,5.0,0.0,2.0,0.0,43.0,0.8135313531353136,31.0,0.9301885367973909,legible
4938.0,804.0,0.7450384771162414,0.05204536249493722,0.002025111381125962,0.0,123.0,74.0,8.0,0.0,6.0,0.0,57.0,0.8383084577114428,39.0,0.9360009037437357,legible
3346.0,547.0,0.7017334130304842,0.0794979079497908,0.002390914524805738,0.0,116.0,61.0,5.0,0.0,6.0,2.0,39.0,0.7842778793418648,33.0,0.9206136608464826,legible
3809.0,622.0,0.702284064058808,0.08768705697033342,0.0031504331845628774,0.0,124.0,57.0,1.0,0.0,9.0,3.0,38.0,0.7829581993569131,35.0,0.9351986534430637,legible
4040.0,654.0,0.7245049504950495,0.06905940594059407,0.0012376237623762376,0.0,122.0,62.0,3.0,0.0,8.0,1.0,31.0,0.8073394495412844,27.0,0.9409700502803692,legible
3859.0,632.0,0.7211712878984193,0.06400621922777922,0.0033687483804094327,0.0,153.0,55.0,9.0,0.0,6.0,1.0,28.0,0.7863924050632911,31.0,0.9269665207785561,legible
5018.0,819.0,0.730968513351933,0.061777600637704266,0.0013949780789159027,0.0,152.0,66.0,5.0,0.0,10.0,1.0,43.0,0.8400488400488401,33.0,0.9461782736211263,legible
4733.0,766.0,0.7498415381364885,0.04732727656877245,0.0008451299387280794,0.0,121.0,58.0,3.0,0.0,3.0,0.0,44.0,0.8524804177545692,30.0,0.9551164584366529,legible
3834.0,658.0,0.7023995826812728,0.08476786645800731,0.000782472613458529,0.0,125.0,67.0,10.0,1.0,6.0,1.0,44.0,0.78419452887538,31.0,0.9237981672541156,legible
4558.0,810.0,0.6671785870996051,0.09806932865291795,0.004168494953927161,0.0,112.0,98.0,6.0,0.0,1.0,0.0,45.0,0.717283950617284,59.0,0.9019270091537516,legible
2826.0,519.0,0.7112526539278131,0.04600141542816702,0.0074309978768577496,0.0,100.0,67.0,3.0,0.0,10.0,5.0,18.0,0.7707129094412332,19.0,0.888221981005418,legible
2246.0,409.0,0.707479964381122,0.044968833481745324,0.003116651825467498,0.0,87.0,64.0,2.0,0.0,4.0,0.0,25.0,0.7652811735941321,15.0,0.8873942126722016,legible
5342.0,902.0,0.706102583302134,0.07618869337326845,0.002995132909022838,0.0,92.0,79.0,8.0,1.0,0.0,0.0,43.0,0.7727272727272727,45.0,0.9335775624736871,legible
2962.0,503.0,0.700540175557056,0.09014179608372722,0.0013504388926401081,0.0,71.0,39.0,2.0,0.0,1.0,0.0,31.0,0.7892644135188867,41.0,0.9526147235426065,legible
2359.0,454.0,0.678677405680373,0.07884696905468419,0.000847816871555744,0.0,85.0,56.0,6.0,0.0,3.0,0.0,18.0,0.7533039647577092,13.0,0.9046933645353984,legible
4925.0,796.0,0.7228426395939086,0.06700507614213198,0.003248730964467005,0.0,89.0,80.0,8.0,0.0,2.0,0.0,43.0,0.7814070351758794,37.0,0.9279866591842459,legible
3687.0,617.0,0.7168429617575265,0.06943314347708164,0.0,0.0,89.0,56.0,8.0,0.0,1.0,0.0,23.0,0.8038897893030794,28.0,0.93902755267423,legible
6989.0,1143.0,0.7301473744455573,0.04707397338675061,0.006581771354986408,0.0,132.0,114.0,7.0,0.0,5.0,4.0,70.0,0.8013998250218722,51.0,0.913216510723453,legible
5023.0,799.0,0.7364125024885526,0.06529962173999602,0.0011945052757316346,0.0,149.0,56.0,4.0,3.0,3.0,0.0,36.0,0.8285356695869838,37.0,0.9505418155334023,legible
4161.0,688.0,0.7339581831290555,0.0509492910358087,0.001201634222542658,0.0,109.0,73.0,2.0,0.0,2.0,0.0,39.0,0.8008720930232558,30.0,0.9402458704302967,legible
3502.0,576.0,0.7218732153055397,0.05568246716162193,0.0019988577955454027,0.0,115.0,55.0,3.0,1.0,3.0,1.0,41.0,0.8020833333333334,37.0,0.9351060234156015,legible
3797.0,617.0,0.7239926257571767,0.05530682117461153,0.0018435607058203845,0.0,115.0,68.0,4.0,1.0,2.0,1.0,43.0,0.7876823338735819,40.0,0.9268620317487025,legible
706.0,121.0,0.6784702549575071,0.0708215297450425,0.0,0.0,49.0,15.0,0.0,0.0,7.0,0.0,5.0,0.7107438016528925,6.0,0.6188090843114876,regular
3428.0,576.0,0.7039089848308051,0.062427071178529754,0.003792298716452742,0.0,118.0,75.0,3.0,0.0,2.0,0.0,42.0,0.7621527777777778,36.0,0.9138505179575245,legible
3494.0,577.0,0.7109330280480824,0.06010303377218088,0.002003434459072696,0.0,111.0,69.0,2.0,0.0,2.0,0.0,44.0,0.7746967071057193,38.0,0.9293173488268115,legible
4037.0,660.0,0.7205845925191974,0.0594500866980431,0.0019816695566014365,0.0,121.0,78.0,5.0,0.0,4.0,0.0,41.0,0.7742424242424243,39.0,0.9248999266162992,legible
3367.0,532.0,0.7228987228987229,0.0596970596970597,0.000891000891000891,0.0,115.0,47.0,2.0,0.0,2.0,1.0,41.0,0.8026315789473685,35.0,0.9460764360718987,legible
6771.0,1197.0,0.7075764288879043,0.06793678924826466,0.0008861320336730173,0.0,172.0,155.0,12.0,0.0,13.0,1.0,36.0,0.7368421052631579,48.0,0.9097562977414804,legible
5530.0,951.0,0.7077757685352623,0.06564195298372513,0.0034358047016274863,0.0,232.0,104.0,5.0,0.0,18.0,3.0,53.0,0.7718191377497371,39.0,0.9229731936035288,legible
4512.0,827.0,0.7052304964539007,0.06826241134751773,0.0013297872340425532,0.0,123.0,150.0,5.0,0.0,6.0,2.0,38.0,0.694074969770254,47.0,0.8756756938971669,legible
2913.0,465.0,0.7445932028836252,0.051836594576038446,0.0017164435290078957,0.0,57.0,33.0,4.0,1.0,1.0,0.0,28.0,0.8344086021505376,20.0,0.9461948550989445,legible
4431.0,746.0,0.7571654254118709,0.035206499661475966,0.001579778830963665,0.0,125.0,69.0,3.0,0.0,6.0,2.0,33.0,0.8378016085790885,25.0,0.9392223499376497,legible
2201.0,377.0,0.7037710131758291,0.059064061790095414,0.00408905043162199,0.0,70.0,59.0,1.0,0.0,6.0,2.0,29.0,0.7453580901856764,23.0,0.871086733973323,legible
2533.0,434.0,0.7394393999210422,0.04145282273983419,0.0011843663639952626,0.0,48.0,38.0,0.0,0.0,5.0,1.0,19.0,0.8110599078341014,21.0,0.9463415840464784,legible
2687.0,471.0,0.7141793822106438,0.05582433941198362,0.00297729810197246,0.0,68.0,70.0,1.0,0.0,1.0,0.0,21.0,0.7430997876857749,19.0,0.9070094921187938,legible
